icao,name,city,country,latitude,longitude,type
EDXG,Melle-Grönegau Airfield,Melle,DE,52.200832,8.380556,small_airport
EDXH,Helgoland-Düne Airport,Helgoland,DE,54.185279846200004,7.91583299637,small_airport
EDXI,Nienburg-Holzbalge Airfield,Balge,DE,52.709721,9.1625,small_airport
EDXJ,Husum-Schwesing Airport,Husum,DE,54.5099983215,9.138333320620001,small_airport
EDXK,Leck Airfield,Leck,DE,54.790905,8.963439,small_airport
EDXL,Barßel Airfield,Barßel,DE,53.164444,7.793889,small_airport
EDXM,Sankt Michaelisdonn Airfield,Sankt Michaelisdonn,DE,53.978263,9.14521,small_airport
EDXN,Nordholz-Spieka Airfield,Wurster Nordseeküste,DE,53.767223,8.643611,small_airport
EDXO,Sankt Peter-Ording Airport,Sankt Peter-Ording,DE,54.308887,8.686944,small_airport
EDXP,Harlesiel Airfield,Harlesiel,DE,53.706669,7.820278,small_airport
EDXQ,Rotenburg (Wümme) Airfield,Rotenburg (Wümme),DE,53.128334,9.348611,small_airport
EDXR,Rendsburg-Schachtholm Airfield,Hörsten,DE,54.220001,9.599444,small_airport
EDXS,Seedorf Airfield,Zeven,DE,53.335556,9.259444,small_airport
EDXT,Sierksdorf/Hof Altona Airfield,Sierksdorf,DE,54.066743,10.742183,small_airport
EDXU,Hüttenbusch Airfield,Worpswede,DE,53.286667,8.947222,small_airport
EDXW,Westerland Sylt Airport,Sylt,DE,54.9132,8.34047,medium_airport
EDXY,Wyk auf Föhr Airport,Wyk auf Föhr,DE,54.684444,8.528333,small_airport
EDXZ,Kührstedt-Bederkesa Airfield,Geestland,DE,53.568054,8.789444,small_airport
EEAA,Antsla Airfield,Antsla,EE,57.826111,26.4925,small_airport
EEAE,Aespa Airfield,Aespa,EE,59.204711,24.610995,small_airport
EEEI,Ämari Air Base,Keila,EE,59.259599,24.204799,medium_airport
EEHA,Humala Airfield,Humala,EE,59.3579,24.3795,small_airport
EEJI,Jõhvi Airfield,Jõhvi,EE,59.325974,27.392883,small_airport
EEKA,Kärdla Airport,Kärdla,EE,58.99079895019531,22.830699920654297,medium_airport
EEKE,Kuressaare Airport,Kuressaare,EE,58.22990036010742,22.50950050354004,medium_airport
EEKI,Karksi Airfield,Karksi,EE,58.117078,25.552783,small_airport
EEKO,Kose Airfield,Kose,EE,59.168317,25.07097,small_airport
EEKU,Kihnu Airfield,Saareküla,EE,58.148039,23.998523,small_airport
EELM,Lange Airfield (Lennundusmuuseum),Tartu,EE,58.290658,26.767748,small_airport
EELU,Lyckholm Airstrip,Saare,EE,59.02211,23.57808,small_airport
EEMU,Muhu Airfield,Muhu,EE,58.653495,23.271369,small_airport
EENA,Narva Airfield,Narva,EE,59.388599,28.1136,small_airport
EENI,Nurmsi Airfield,Nurmsi,EE,58.865002,25.73,small_airport
EEPA,Paslepa Airfield,Paslepa,EE,59.018446,23.489258,small_airport
EEPU,Pärnu Airport,Pärnu,EE,58.41899871826172,24.47279930114746,medium_airport
EERA,Rapla Airfield,Rapla,EE,58.99028,24.716386,small_airport
EERD,Riidaja Airfield,Riidaja,EE,58.08457,25.89877,small_airport
EERI,Ridali Airfield,Suurküla,EE,57.939999,26.979,small_airport
EERU,Ruhnu Airfield,Ringsu,EE,57.78559,23.262377,small_airport
EETI,Tõutsi Private Airfield,Tõutsi,EE,57.952306,26.476493,small_airport
EETN,Lennart Meri Tallinn Airport,Tallinn,EE,59.413246,24.83264,large_airport
EETS,Teenuse-Saare Aerodrome,Märjamaa,EE,58.809444,24.184723,small_airport
EETU,Tartu Airport,Reola,EE,58.307438,26.686473,medium_airport
EEVI,Viljandi Airfield,Viljandi,EE,58.348374,25.494831,small_airport
EEVO,Vormsi Airfield,Vormsi Island,EE,58.985169,23.252056,small_airport
EEVU,Varstu Airfield,Varstu,EE,57.63288,26.671085,small_airport
EFAA,Aavahelukka Airfield,,FI,67.6036,23.971701,small_airport
EFAH,Ahmosuo Airfield,Oulu,FI,64.895302,25.752199,small_airport
EFAL,Alavus Airfield,Alavus,FI,62.554699,23.573299,small_airport
EFET,Enontekio Airport,Enontekio,FI,68.362602233887,23.424299240112,medium_airport
EFEU,Eura Airfield,Eura,FI,61.1161,22.201401,small_airport
EFFO,Forssa Airfield,Forssa,FI,60.803683,23.650802,small_airport
EFGE,Genböle Airfield UL,Genböle,FI,60.086899,22.5219,small_airport
EFHA,Halli Airport,Jämsä,FI,61.856039,24.786686,medium_airport
EFHK,Helsinki Vantaa Airport,Helsinki (Vantaa),FI,60.318363,24.963341,large_airport
EFHL,Hailuoto Airfield,Hailuoto,FI,64.969553,24.704218,small_airport
EFHM,Hämeenkyrö Airfield,Hämeenkyrö,FI,61.689701,23.0737,small_airport
EFHN,Hanko Airfield,Hanko,FI,59.8489,23.083599,small_airport
EFHP,Haapavesi Airfield,Haapavesi,FI,64.113098,25.5042,small_airport
EFHV,Hyvinkää Airfield,Hyvinkää,FI,60.6544,24.8811,small_airport
EFII,Iisalmi Airfield,Iisalmi,FI,63.631901,27.1222,small_airport
EFIK,Kiikala Airfield,Kikala,FI,60.462502,23.6525,small_airport
EFIM,Immola Airfield,Imatra,FI,61.249199,28.9037,small_airport
EFIT,Kitee Airport,Kitee,FI,62.1661,30.073601,medium_airport
EFIV,Ivalo Airport,Ivalo,FI,68.607299804688,27.405300140381,medium_airport
EFJI,Ilvesjoki UL,,FI,62.324167,22.694167,small_airport
EFJM,Jämijärvi Airfield,Jämijärvi,FI,61.778599,22.716101,small_airport
EFJO,Joensuu Airport,Joensuu,FI,62.658815,29.619398,medium_airport
EFJP,Jäkäläpää Airfield,,FI,68.711403,25.7528,small_airport
EFJY,Jyväskylä Airport,Jyväskylän Maalaiskunta,FI,62.399502,25.678301,medium_airport
EFKA,Kauhava Airfield,Kauhava,FI,63.127102,23.051399,medium_airport
EFKE,Kemi-Tornio Airport,Kemi / Tornio,FI,65.778701782227,24.582099914551,medium_airport
EFKG,Kumlinge Airfield,,FI,60.246899,20.804701,small_airport
EFKH,Kuhmo Airfield,Kuhmo,FI,64.112503,29.438601,small_airport
EFKI,Kajaani Airport,Kajaani,FI,64.2855,27.6924,medium_airport
EFKJ,Kauhajoki Airfield,Kauhajoki,FI,62.463212,22.390817,medium_airport
EFKK,Kokkola-Pietarsaari Airport,Kokkola / Kruunupyy,FI,63.721199,23.143101,medium_airport
EFKM,Kemijärvi Airfield,,FI,66.712898,27.156799,small_airport
EFKN,Kannus Airfield,Kannus,FI,63.920601,24.0867,small_airport
EFKO,Kalajoki Airfield,Kalajoki,FI,64.2286,23.826401,small_airport
EFKR,Kärsämäki Airfield,Kärsämäki,FI,63.989201,25.743601,small_airport
EFKS,Kuusamo Airport,Kuusamo,FI,65.987602,29.239401,medium_airport
EFKT,Kittilä Airport,Kittilä,FI,67.700996398926,24.846799850464,medium_airport
EFKU,Kuopio Airport,Kuopio / Siilinjärvi,FI,63.007099,27.7978,medium_airport
EFKV,Kivijärvi Airfield,,FI,63.125301,25.124201,small_airport
EFKY,Kymi Airfield,Peippola,FI,60.5714,26.896099,small_airport
EFLA,Lahti Vesivehmaa Airfield,Lahti,FI,61.144199,25.693501,small_airport
EFLL,Lapinlahti Airfield,Lapinlahti,FI,63.399399,27.478901,small_airport
EFLN,Lieksa Nurmes Airfield,Nurmes,FI,63.511902,29.6292,small_airport
EFLP,Lappeenranta Airport,Lappeenranta,FI,61.044601,28.144743,medium_airport
EFMA,Mariehamn Airport,Mariehamn,FI,60.1222,19.898199,medium_airport
EFME,Menkijärvi Airfield,Alajärvi,FI,62.946701,23.5189,small_airport
EFMI,Mikkeli Airport,Mikkeli,FI,61.6866,27.201799,medium_airport
EFML,Ii Airfield,Ii,FI,65.301144,25.416226,small_airport
EFMN,Mäntsälä Airfield UL,Mäntsälä,FI,60.572498,25.5089,small_airport
EFNS,Savikko Airfield,Nurmijärvi,FI,60.52,24.831699,small_airport
EFNU,Nummela Airfield,Vihti / Nummela,FI,60.3339,24.2964,small_airport
EFOP,Oripää Airfield,Oripää,FI,60.8764,22.744699,small_airport
EFOU,Oulu Airport,Oulu / Oulunsalo,FI,64.930099,25.354601,medium_airport
EFPA,Pokka Airfield,,FI,68.150223,25.829372,small_airport
EFPI,Piikajarvi Airfield,Kokemäki,FI,61.245602,22.193399,small_airport
EFPK,Pieksämäki Airfield,Pieksämäki,FI,62.264702,27.0028,small_airport
EFPN,Punkaharju Airfield,Savonlinna,FI,61.728901,29.3936,small_airport
EFPO,Pori Airport,Pori,FI,61.4617,21.799999,medium_airport
EFPR,Helsinki East-Redstone Aerodrome,Helsinki (Pyhtää),FI,60.479167,26.593889,medium_airport
EFPU,Pudasjärvi Airfield,Pudasjärvi,FI,65.402199,26.946899,small_airport
EFPY,Pyhäsalmi Airfield,Pyhäjärvi,FI,63.731899,25.9263,small_airport
EFRA,Rautavaara Airfield,Rautavaara,FI,63.424198,28.124201,small_airport
EFRH,Raahe Pattijoki Airfield,Raahe,FI,64.688103,24.695801,small_airport
EFRN,Rantasalmi Airfield,Rantasalmi,FI,62.065498,28.356501,small_airport
EFRO,Rovaniemi Airport,Rovaniemi,FI,66.564796447754,25.830400466919,medium_airport
EFRU,Ranua Airfield,,FI,65.973099,26.365299,small_airport
EFRV,Kiuruvesi Airfield,Kiuruvesi,FI,63.705601,26.6164,small_airport
EFRY,Räyskälä Airfield,Loppi,FI,60.744701,24.1078,small_airport
EFSA,Savonlinna Airport,Savonlinna,FI,61.9431,28.945101,medium_airport
EFSE,Selanpaa Airfield,Kouvola,FI,61.062401,26.798901,small_airport
EFSI,Seinäjoki Airport,Seinäjoki / Ilmajoki,FI,62.692101,22.8323,medium_airport
EFSO,Sodankyla Airport,Sodankyla,FI,67.3949966431,26.6191005707,medium_airport
EFSU,Suomussalmi Airfield,Suomussalmi,FI,64.821899,28.7103,small_airport
EFTO,Torbacka Airfield,Ingå,FI,60.079201,24.172199,small_airport
EFTP,Tampere-Pirkkala Airport,Tampere / Pirkkala,FI,61.414101,23.604401,medium_airport
EFTU,Turku Airport,Turku,FI,60.514099,22.2628,medium_airport
EFUT,Utti Air Base,Utti / Valkeala,FI,60.8964,26.9384,medium_airport
EFVA,Vaasa Airport,Vaasa,FI,63.050701,21.762199,medium_airport
EFVI,Viitasaari Airfield,Viitasaari,FI,63.122501,25.816099,small_airport
EFVL,Vaala Airfield,Vaala,FI,64.5019,26.76,small_airport
EFVP,Vampula Airfield,Huittinen,FI,61.0397,22.5917,small_airport
EFVR,Varkaus Airport,Varkaus / Joroinen,FI,62.171101,27.868601,medium_airport
EFVT,Sulkaharju Airfield,Veteli,FI,63.3978,24.0306,small_airport
EFVU,Vuotso Airfield,Vuotso,FI,68.087196,27.123899,small_airport
EFWB,Wredeby Airfield,Anjalankoski,FI,60.663601,26.7458,small_airport
EFYL,Ylivieska Airfield,Ylivieska,FI,64.054722,24.725278,medium_airport
EGAA,Belfast International Airport,Belfast,GB,54.6575012207,-6.2158298492399995,large_airport
EGAB,Enniskillen/St Angelo Airport,Enniskillen,GB,54.398899,-7.65167,medium_airport
EGAC,George Best Belfast City Airport,Belfast,GB,54.618099,-5.8725,medium_airport
EGAD,Newtownards Airport,Newtownards,GB,54.5811,-5.69194,small_airport
EGAE,City of Derry Airport,Derry,GB,55.04280090332031,-7.161109924316406,medium_airport
EGAH,Halley Research Station,Halley Research Station,AQ,-75.567406,-25.516435,small_airport
EGAR,Rothera Research Station,Rothera Research Station,AQ,-67.5675,-68.127403,small_airport
EGAT,Sky Blu Airstrip,Sky Blu,AQ,-74.849722,-71.566666,small_airport
EGBB,Birmingham Airport,"Birmingham, West Midlands",GB,52.453899,-1.74803,large_airport
EGBD,Derby Airfield,"Derby, Derbyshire",GB,52.859699,-1.6175,small_airport
EGBE,Coventry Airport,"Coventry, West Midlands",GB,52.369701,-1.47972,medium_airport
EGBF,Bedford Aerodrome,"Bedford, Bedfordshire",GB,52.2325,-0.445556,small_airport
EGBG,Leicester Airport,"Leicester, Leicestershire",GB,52.606574,-1.030226,small_airport
EGBJ,Gloucestershire Airport,Staverton,GB,51.89419937133789,-2.167220115661621,medium_airport
EGBK,Sywell Aerodrome,"Northampton, Northamptonshire",GB,52.305302,-0.793056,small_airport
EGBM,Tatenhill Airfield,"Burton upon Trent, Staffordshire",GB,52.81431,-1.767942,small_airport
EGBN,Nottingham City Airport,Nottingham,GB,52.919998,-1.07917,medium_airport
EGBO,Wolverhampton Halfpenny Green Airport,Wolverhampton,GB,52.517502,-2.25944,small_airport
EGBP,Cotswold Airport,"Cirencester, Gloucestershire",GB,51.668528,-2.056599,small_airport
EGBS,Shobdon Airfield,"Leominster, Herefordshire",GB,52.241699,-2.88111,small_airport
EGBT,Turweston Aerodrome,Turweston,GB,52.040798,-1.09556,small_airport
EGBW,Wellesbourne Mountford Airfield,"Warwick, Warwickshire",GB,52.189353,-1.614089,small_airport
EGCA,Coal Aston Airfield,"Dronfield, Derbyshire",GB,53.304809,-1.42886,small_airport
EGCB,Manchester Barton Aerodrome,"Manchester, Greater Manchester",GB,53.471699,-2.38972,small_airport
EGCC,Manchester Airport,"Manchester, Greater Manchester",GB,53.349375,-2.279521,large_airport
EGCF,Sandtoft Airfield,"Doncaster, South Yorkshire",GB,53.559358,-0.859043,small_airport
EGCG,Strubby Airfield,"Alford, Lincolnshire",GB,53.310822,0.172098,small_airport
EGCJ,Sherburn-in-Elmet Airfield,"Selby, North Yorkshire",GB,53.788458,-1.216877,small_airport
EGCK,Caernarfon Airport,Caernarfon,GB,53.101819,-4.337614,small_airport
EGCL,Fenland Airfield,"Spalding, Lincolnshire",GB,52.739201,-0.029722,small_airport
EGCS,Sturgate Airfield,"Gainsborough, Lincolnshire",GB,53.381242,-0.6848,small_airport
EGCT,Tilstock Airfield,"Whitchurch, Shropshire",GB,52.932363,-2.647435,small_airport
EGCV,Sleap Airfield,"Shrewsbury, Shropshire",GB,52.834809,-2.770312,small_airport
EGCW,Welshpool Airport,"Welshpool, Powys",GB,52.628601,-3.15333,small_airport
EGDC,Royal Marines Base Chivenor,Chivenor,GB,51.0872,-4.15034,medium_airport
EGDJ,Upavon Aerodrome,"Pewsey, Wiltshire",GB,51.28657,-1.782239,small_airport
EGDM,MoD Boscombe Down,"Salisbury, Wiltshire",GB,51.152199,-1.74741,medium_airport
EGDN,Netheravon Airfield,"Salisbury, Wiltshire",GB,51.2472,-1.75425,small_airport
EGDO,Predannack Airfield,"Predannack Wollas, Cornwall",GB,50.001202,-5.23083,small_airport
EGDR,RNAS Culdrose,Helston,GB,50.08610153198242,-5.255710124969482,medium_airport
EGDW,RNAS Merryfield,"Ilminster, Somerset",GB,50.964283,-2.938443,small_airport
EGDX,MOD St Athan,"St Athan, Vale of Glamorgan",GB,51.405229,-3.433254,medium_airport
EGDY,RNAS Yeovilton,"Yeovil, Somerset",GB,51.009399,-2.63882,medium_airport
EGEC,Campbeltown Airport,Campbeltown,GB,55.437198638916016,-5.686389923095703,medium_airport
EGED,Eday Airport,Eday,GB,59.19060134887695,-2.7722198963165283,medium_airport
EGEF,Fair Isle Airport,Fair Isle,GB,59.534721,-1.628509,small_airport
EGEH,Whalsay Airstrip,"Whalsay, Shetlands",GB,60.376835,-0.927229,small_airport
EGEI,Broadford Airstrip,Ashaig,GB,57.253399,-5.8279,small_airport
EGEL,Coll Airport,Coll Island,GB,56.601898,-6.61778,small_airport
EGEN,North Ronaldsay Airport,North Ronaldsay,GB,59.3675003052,-2.43443989754,small_airport
EGEO,Oban Airport,North Connel,GB,56.463501,-5.39967,small_airport
EGEP,Papa Westray Airport,Papa Westray,GB,59.351699829100006,-2.9002799987800003,small_airport
EGER,Stronsay Airport,Stronsay,GB,59.1553,-2.64139,small_airport
EGES,Sanday Airport,Sanday,GB,59.250301,-2.57667,small_airport
EGET,Lerwick / Tingwall Airport,"Lerwick, Shetland Islands",GB,60.1922,-1.24361,small_airport
EGEW,Westray Airport,Westray,GB,59.3502998352,-2.95000004768,small_airport
EGEY,Colonsay Airstrip,Colonsay,GB,56.057499,-6.24306,small_airport
EGFA,Aberporth Airport,Aberporth,GB,52.1152992249,-4.556940078739999,small_airport
EGFD,Llanbedr Airfield,Llanbedr,GB,52.811699,-4.12358,small_airport
EGFE,Haverfordwest Airport,Haverfordwest,GB,51.833099365234375,-4.9611101150512695,medium_airport
EGFF,Cardiff International Airport,Cardiff,GB,51.396702,-3.34333,medium_airport
EGFH,Swansea Airport,Swansea,GB,51.601366,-4.071006,medium_airport
EGFP,Pembrey West Wales Airport,"Pembrey, Carmarthenshire",GB,51.713902,-4.31222,small_airport
EGGD,Bristol Airport,Bristol,GB,51.382702,-2.71909,medium_airport
EGGP,Liverpool John Lennon Airport,Liverpool,GB,53.333599,-2.84972,medium_airport
EGGW,London Luton Airport,"Luton, Bedfordshire",GB,51.874699,-0.368333,large_airport
EGHA,Compton Abbas Aerodrome,"Shaftesbury, Dorset",GB,50.967201,-2.15361,small_airport
EGHC,Land's End Airport,"Land's End, Cornwall",GB,50.102798,-5.67056,small_airport
EGHE,St. Mary's Airport,"St. Mary's, Isles of Scilly",GB,49.913375,-6.291894,small_airport
EGHF,Solent Airport,"Gosport, Hampshire",GB,50.814201,-1.20333,small_airport
EGHG,Yeovil/Westland Aerodrome,"Yeovil, Somerset",GB,50.939999,-2.65861,small_airport
EGHH,Bournemouth Airport,Bournemouth,GB,50.780483,-1.839576,medium_airport
EGHI,Southampton Airport,Southampton,GB,50.950298,-1.3568,medium_airport
EGHJ,Bembridge Airport,"Bembridge, Isle of Wight",GB,50.678101,-1.10944,small_airport
EGHL,Lasham Airfield,"Alton, Hampshire",GB,51.18744,-1.031663,medium_airport
EGHN,Isle of Wight/Sandown Airport,"Sandown, Isle of Wight",GB,50.653099,-1.18222,small_airport
EGHO,Thruxton Aerodrome,"Andover, Hampshire",GB,51.210602,-1.6,small_airport
EGHP,Popham Airfield,"Winchester, Hampshire",GB,51.194688,-1.233071,small_airport
EGHQ,Cornwall Airport Newquay,Newquay,GB,50.440601,-4.99541,medium_airport
EGHR,Goodwood Aerodrome,"Chichester, West Sussex",GB,50.859832,-0.760073,small_airport
EGHS,Henstridge Airfield,"Templecombe, Somerset",GB,50.985001,-2.35722,small_airport
EGHU,Eaglescott Airfield,"Umberleigh, Devon",GB,50.928651,-3.988446,small_airport
EGHY,Truro Aerodrome,Truro,GB,50.2784,-5.14229,small_airport
EGJA,Alderney Airport,Saint Anne,GG,49.706104,-2.21472,medium_airport
EGJB,Guernsey Airport,Saint Peter Port,GG,49.435001,-2.60197,medium_airport
EGJJ,Jersey Airport,Saint Helier,JE,49.20790100097656,-2.195509910583496,medium_airport
EGKA,Brighton City Airport,"Brighton, East Sussex",GB,50.835602,-0.297222,medium_airport
EGKB,London Biggin Hill Airport,London,GB,51.33079910279999,0.0324999988079,medium_airport
EGKE,Challock Airfield,"Ashford, Kent",GB,51.208302,0.829167,small_airport
EGKH,Headcorn Aerodrome,"Ashford, Kent",GB,51.156898,0.641667,small_airport
EGKK,London Gatwick Airport,London,GB,51.148771,-0.192089,large_airport
EGKL,Deanland Lewes Airfield,"Lewes, East Sussex",GB,50.881093,0.154345,small_airport
EGKR,Redhill Aerodrome,"Redhill, Surrey",GB,51.2136,-0.138611,small_airport
EGLA,Bodmin Airfield,Bodmin,GB,50.499698638916016,-4.665830135345459,small_airport
EGLC,London City Airport,London,GB,51.505299,0.055278,medium_airport
EGLD,Denham Aerodrome,"Uxbridge, Greater London",GB,51.588299,-0.513056,small_airport
EGLF,Farnborough Airport,"Farnborough, Hampshire",GB,51.275799,-0.776333,medium_airport
EGLJ,Chalgrove Airfield,"Oxford, Oxfordshire",GB,51.676102,-1.08083,small_airport
EGLK,Blackbushe Airport,"Camberley, Surrey",GB,51.323898,-0.8475,medium_airport
EGLL,London Heathrow Airport,London,GB,51.4706,-0.461941,large_airport
EGLM,White Waltham Airfield,"Maidenhead, Berkshire",GB,51.500801,-0.774444,small_airport
EGLP,Brimpton Airfield,"Reading, Berkshire",GB,51.383456,-1.172096,small_airport
EGLS,Old Sarum Airfield,"Salisbury, Wiltshire",GB,51.0989,-1.78417,small_airport
EGMA,Fowlmere Airfield,"Royston, Hertfordshire",GB,52.077499,0.061667,small_airport
EGMC,London Southend Airport,"Southend-on-Sea, Essex",GB,51.570562,0.693627,medium_airport
EGMD,Lydd London Ashford Airport,"Romney Marsh, Kent",GB,50.956246,0.939074,medium_airport
EGMF,Farthing Corner / Stoneacre Farm Airfield,"Sittingbourne, Kent",GB,51.332788,0.601058,small_airport
EGMJ,Little Gransden Airfield,"Sandy, Bedfordshire",GB,52.165977,-0.149222,small_airport
EGML,Damyns Hall Aerodrome,"Upminster, Greater London",GB,51.527561,0.244189,small_airport
EGMT,Thurrock Airfield,,GB,51.537505,0.367634,small_airport
EGNC,Carlisle Lake District Airport,"Carlisle, Cumbria",GB,54.9375,-2.80917,medium_airport
EGNE,Retford Gamston Airport,"Retford, Nottinghamshire",GB,53.280602,-0.951389,small_airport
EGNF,Netherthorpe Airfield,"Worksop, Nottinghamshire",GB,53.317182,-1.195573,small_airport
EGNG,Bagby Thirsk Airfield,"Thirsk, North Yorkshire",GB,54.211226,-1.292417,small_airport
EGNH,Blackpool Airport,Blackpool,GB,53.771702,-3.02861,medium_airport
EGNI,Skegness (Ingoldmells) Aerodrome,"Skegness, Lincolnshire",GB,53.1716,0.329375,small_airport
EGNJ,Humberside Airport,"Grimsby, Lincolnshire",GB,53.576152,-0.34954,medium_airport
EGNL,Barrow Walney Island Airport,Barrow-in-Furness,GB,54.1286111,-3.2675,medium_airport
EGNM,Leeds Bradford Airport,"Leeds, West Yorkshire",GB,53.865898,-1.66057,medium_airport
EGNO,Warton Aerodrome,Warton,GB,53.745098,-2.88306,medium_airport
EGNR,Hawarden Airport,Broughton,GB,53.178101,-2.97778,medium_airport
EGNS,Isle of Man Airport,Castletown,IM,54.083302,-4.62389,medium_airport
EGNT,Newcastle International Airport,"Newcastle upon Tyne, Tyne and Wear",GB,55.037958,-1.689577,medium_airport
EGNU,Full Sutton Airfield,"York, North Yorkshire",GB,53.980598,-0.864722,small_airport
EGNV,Teesside International Airport,"Darlington, Durham",GB,54.509201,-1.42941,medium_airport
EGNW,Wickenby Aerodrome,"Lincoln, Lincolnshire",GB,53.3167,-0.349722,small_airport
EGNX,East Midlands Airport,Nottingham,GB,52.8311,-1.32806,medium_airport
EGNY,Beverley/Linley Hill Airfield,"Beverley, East Riding of Yorkshire",GB,53.898384,-0.36139,small_airport
EGOE,Tern Hill Airfield,"Market Drayton, Shropshire",GB,52.872775,-2.532692,small_airport
EGOM,RAF Spadeadam,Spadeadam,GB,55.0499992371,-2.54999995232,medium_airport
EGOQ,RAF Mona,"Bodffordd, Anglesey",GB,53.258598,-4.37355,small_airport
EGOS,RAF Shawbury,"Shrewsbury, Shropshire",GB,52.798199,-2.66804,medium_airport
EGOV,Anglesey Airport,Angelsey,GB,53.2481,-4.53534,medium_airport
EGOW,RAF Woodvale,Southport,GB,53.5816,-3.05552,small_airport
EGPA,Kirkwall Airport,Orkney Islands,GB,58.957801818847656,-2.9049999713897705,medium_airport
EGPB,Sumburgh Airport,"Lerwick, Shetland",GB,59.878899,-1.29556,medium_airport
EGPC,Wick John O'Groats Airport,Wick,GB,58.4589,-3.09306,medium_airport
EGPD,Aberdeen International Airport,Aberdeen,GB,57.2019,-2.19778,medium_airport
EGPE,Inverness Airport,Inverness,GB,57.54249954223633,-4.047500133514404,medium_airport
EGPF,Glasgow Airport,Glasgow,GB,55.871899,-4.43306,large_airport
EGPG,Cumbernauld Airport,Cumbernauld,GB,55.974701,-3.97556,small_airport
